filename	train_acc	val_acc	train_auc	val_auc	train_los	val_los	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
results/Quin_gut_liver_cirrhosis_binGMM_nb5_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162149c1.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.917	1.0	0.979	0.033	0.198	0.833	-1.0	-1.0	-1.0	-1.0	32.253	347.0	0	2
results/Quin_gut_liver_cirrhosis_binGMM_nb5_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162149c1.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.826	1.0	0.909	0.068	0.4	0.652	-1.0	-1.0	-1.0	-1.0	46.752	200.0	0	3
results/Quin_gut_liver_cirrhosis_binGMM_nb5_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162149c1.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.957	1.0	1.0	0.013	0.107	0.916	-1.0	-1.0	-1.0	-1.0	75.683	500.0	0	4
results/Quin_gut_liver_cirrhosis_binGMM_nb5_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162149c1.0di-1ch3dfc0.0file_sum_ok.txt	0.967	0.913	0.998	0.962	0.131	0.268	0.84	-1.0	-1.0	-1.0	-1.0	85.88	121.0	0	5
results/Quin_gut_liver_cirrhosis_binGMM_nb5_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162149c1.0di-1ch3dfc0.0file_sum_ok.txt	1.0	1.0	1.0	1.0	0.013	0.075	1.0	-1.0	-1.0	-1.0	-1.0	115.532	500.0	0	6
results/Quin_gut_liver_cirrhosis_binGMM_nb5_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162149c1.0di-1ch3dfc0.0file_sum_ok.txt	0.88	0.913	0.972	0.894	0.311	0.46	0.826	-1.0	-1.0	-1.0	-1.0	121.063	26.0	0	7
results/Quin_gut_liver_cirrhosis_binGMM_nb5_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162149c1.0di-1ch3dfc0.0file_sum_ok.txt	0.947	0.826	0.987	0.939	0.202	0.3	0.652	-1.0	-1.0	-1.0	-1.0	128.799	71.0	0	8
results/Quin_gut_liver_cirrhosis_binGMM_nb5_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162149c1.0di-1ch3dfc0.0file_sum_ok.txt	0.943	0.783	0.987	0.833	0.195	0.531	0.589	-1.0	-1.0	-1.0	-1.0	136.338	70.0	0	9
results/Quin_gut_liver_cirrhosis_binGMM_nb5_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162149c1.0di-1ch3dfc0.0file_sum_ok.txt	0.947	0.826	0.988	0.909	0.197	0.367	0.699	-1.0	-1.0	-1.0	-1.0	143.947	69.0	1	0
results/Quin_gut_liver_cirrhosis_binGMM_nb6_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162416c1.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.833	1.0	0.944	0.058	0.343	0.676	-1.0	-1.0	-1.0	-1.0	16.613	251.0	0	1
results/Quin_gut_liver_cirrhosis_binGMM_nb6_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162416c1.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.917	1.0	0.979	0.027	0.179	0.833	-1.0	-1.0	-1.0	-1.0	38.384	408.0	0	2
results/Quin_gut_liver_cirrhosis_binGMM_nb6_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162416c1.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.826	1.0	0.902	0.071	0.409	0.659	-1.0	-1.0	-1.0	-1.0	53.085	209.0	0	3
results/Quin_gut_liver_cirrhosis_binGMM_nb6_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162416c1.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.957	1.0	1.0	0.016	0.098	0.917	-1.0	-1.0	-1.0	-1.0	80.884	500.0	0	4
results/Quin_gut_liver_cirrhosis_binGMM_nb6_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162416c1.0di-1ch3dfc0.0file_sum_ok.txt	0.99	0.913	1.0	0.97	0.089	0.268	0.84	-1.0	-1.0	-1.0	-1.0	94.297	183.0	0	5
results/Quin_gut_liver_cirrhosis_binGMM_nb6_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162416c1.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.957	1.0	1.0	0.015	0.09	0.917	-1.0	-1.0	-1.0	-1.0	120.471	500.0	0	6
results/Quin_gut_liver_cirrhosis_binGMM_nb6_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162416c1.0di-1ch3dfc0.0file_sum_ok.txt	0.885	0.913	0.969	0.894	0.311	0.453	0.826	-1.0	-1.0	-1.0	-1.0	125.277	27.0	0	7
results/Quin_gut_liver_cirrhosis_binGMM_nb6_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162416c1.0di-1ch3dfc0.0file_sum_ok.txt	0.943	0.826	0.984	0.939	0.218	0.305	0.652	-1.0	-1.0	-1.0	-1.0	131.539	66.0	0	8
results/Quin_gut_liver_cirrhosis_binGMM_nb6_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162416c1.0di-1ch3dfc0.0file_sum_ok.txt	0.933	0.783	0.983	0.811	0.214	0.532	0.589	-1.0	-1.0	-1.0	-1.0	137.605	63.0	0	9
results/Quin_gut_liver_cirrhosis_binGMM_nb6_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162416c1.0di-1ch3dfc0.0file_sum_ok.txt	0.938	0.826	0.984	0.894	0.216	0.373	0.699	-1.0	-1.0	-1.0	-1.0	143.481	62.0	1	0
results/Quin_gut_liver_cirrhosis_binGMM_nb7_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162642c1.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.833	1.0	0.938	0.049	0.337	0.676	-1.0	-1.0	-1.0	-1.0	16.647	292.0	0	1
results/Quin_gut_liver_cirrhosis_binGMM_nb7_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162642c1.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.875	1.0	0.972	0.035	0.204	0.753	-1.0	-1.0	-1.0	-1.0	36.959	373.0	0	2
results/Quin_gut_liver_cirrhosis_binGMM_nb7_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162642c1.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.783	1.0	0.894	0.065	0.417	0.565	-1.0	-1.0	-1.0	-1.0	53.674	228.0	0	3
results/Quin_gut_liver_cirrhosis_binGMM_nb7_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162642c1.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.957	1.0	1.0	0.017	0.1	0.916	-1.0	-1.0	-1.0	-1.0	85.022	500.0	0	4
results/Quin_gut_liver_cirrhosis_binGMM_nb7_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162642c1.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.913	1.0	0.962	0.054	0.251	0.84	-1.0	-1.0	-1.0	-1.0	104.103	274.0	0	5
results/Quin_gut_liver_cirrhosis_binGMM_nb7_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162642c1.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.957	1.0	1.0	0.017	0.096	0.917	-1.0	-1.0	-1.0	-1.0	134.872	500.0	0	6
results/Quin_gut_liver_cirrhosis_binGMM_nb7_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162642c1.0di-1ch3dfc0.0file_sum_ok.txt	0.88	0.913	0.968	0.894	0.312	0.451	0.826	-1.0	-1.0	-1.0	-1.0	140.863	27.0	0	7
results/Quin_gut_liver_cirrhosis_binGMM_nb7_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162642c1.0di-1ch3dfc0.0file_sum_ok.txt	0.943	0.826	0.983	0.939	0.226	0.312	0.652	-1.0	-1.0	-1.0	-1.0	148.702	63.0	0	8
results/Quin_gut_liver_cirrhosis_binGMM_nb7_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162642c1.0di-1ch3dfc0.0file_sum_ok.txt	0.962	0.783	0.99	0.841	0.167	0.5	0.589	-1.0	-1.0	-1.0	-1.0	158.182	98.0	0	9
results/Quin_gut_liver_cirrhosis_binGMM_nb7_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162642c1.0di-1ch3dfc0.0file_sum_ok.txt	0.928	0.826	0.98	0.902	0.238	0.388	0.699	-1.0	-1.0	-1.0	-1.0	165.751	52.0	1	0
results/Quin_gut_liver_cirrhosis_binGMM_nb8_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162931c1.0di-1ch3dfc0.0file_sum_ok.txt	0.971	0.792	0.996	0.931	0.131	0.374	0.602	-1.0	-1.0	-1.0	-1.0	12.718	139.0	0	1
results/Quin_gut_liver_cirrhosis_binGMM_nb8_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162931c1.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.833	1.0	0.972	0.057	0.227	0.667	-1.0	-1.0	-1.0	-1.0	33.314	298.0	0	2
results/Quin_gut_liver_cirrhosis_binGMM_nb8_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162931c1.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.783	1.0	0.902	0.066	0.408	0.565	-1.0	-1.0	-1.0	-1.0	51.304	239.0	0	3
results/Quin_gut_liver_cirrhosis_binGMM_nb8_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162931c1.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.913	1.0	0.992	0.019	0.123	0.826	-1.0	-1.0	-1.0	-1.0	83.021	500.0	0	4
results/Quin_gut_liver_cirrhosis_binGMM_nb8_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162931c1.0di-1ch3dfc0.0file_sum_ok.txt	0.947	0.913	0.989	0.947	0.183	0.285	0.84	-1.0	-1.0	-1.0	-1.0	93.225	94.0	0	5
results/Quin_gut_liver_cirrhosis_binGMM_nb8_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162931c1.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.957	1.0	0.985	0.021	0.147	0.917	-1.0	-1.0	-1.0	-1.0	118.589	479.0	0	6
results/Quin_gut_liver_cirrhosis_binGMM_nb8_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162931c1.0di-1ch3dfc0.0file_sum_ok.txt	0.88	0.913	0.969	0.894	0.31	0.442	0.826	-1.0	-1.0	-1.0	-1.0	127.011	29.0	0	7
results/Quin_gut_liver_cirrhosis_binGMM_nb8_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162931c1.0di-1ch3dfc0.0file_sum_ok.txt	0.938	0.826	0.98	0.924	0.242	0.334	0.652	-1.0	-1.0	-1.0	-1.0	136.858	57.0	0	8
results/Quin_gut_liver_cirrhosis_binGMM_nb8_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162931c1.0di-1ch3dfc0.0file_sum_ok.txt	0.9	0.783	0.973	0.78	0.265	0.545	0.589	-1.0	-1.0	-1.0	-1.0	146.316	43.0	0	9
results/Quin_gut_liver_cirrhosis_binGMM_nb8_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_162931c1.0di-1ch3dfc0.0file_sum_ok.txt	0.923	0.783	0.982	0.917	0.231	0.38	0.589	-1.0	-1.0	-1.0	-1.0	156.509	59.0	1	0
results/Quin_gut_liver_cirrhosis_binGMM_nb9_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_163211c1.0di-1ch3dfc0.0file_sum_ok.txt	0.976	0.792	0.995	0.924	0.136	0.371	0.602	-1.0	-1.0	-1.0	-1.0	13.706	140.0	0	1
results/Quin_gut_liver_cirrhosis_binGMM_nb9_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_163211c1.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.833	1.0	0.972	0.065	0.246	0.667	-1.0	-1.0	-1.0	-1.0	34.836	282.0	0	2
results/Quin_gut_liver_cirrhosis_binGMM_nb9_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_163211c1.0di-1ch3dfc0.0file_sum_ok.txt	0.995	0.739	1.0	0.909	0.075	0.423	0.481	-1.0	-1.0	-1.0	-1.0	56.062	228.0	0	3
results/Quin_gut_liver_cirrhosis_binGMM_nb9_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_163211c1.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.913	1.0	0.992	0.021	0.111	0.826	-1.0	-1.0	-1.0	-1.0	93.407	500.0	0	4
results/Quin_gut_liver_cirrhosis_binGMM_nb9_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_163211c1.0di-1ch3dfc0.0file_sum_ok.txt	0.947	0.913	0.988	0.939	0.19	0.29	0.84	-1.0	-1.0	-1.0	-1.0	106.218	92.0	0	5
results/Quin_gut_liver_cirrhosis_binGMM_nb9_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_163211c1.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.957	1.0	0.977	0.031	0.168	0.917	-1.0	-1.0	-1.0	-1.0	138.764	417.0	0	6
results/Quin_gut_liver_cirrhosis_binGMM_nb9_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_163211c1.0di-1ch3dfc0.0file_sum_ok.txt	0.88	0.913	0.969	0.894	0.305	0.438	0.826	-1.0	-1.0	-1.0	-1.0	147.946	31.0	0	7
results/Quin_gut_liver_cirrhosis_binGMM_nb9_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_163211c1.0di-1ch3dfc0.0file_sum_ok.txt	0.938	0.826	0.978	0.924	0.251	0.343	0.652	-1.0	-1.0	-1.0	-1.0	158.443	54.0	0	8
results/Quin_gut_liver_cirrhosis_binGMM_nb9_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_163211c1.0di-1ch3dfc0.0file_sum_ok.txt	0.9	0.826	0.971	0.78	0.272	0.546	0.664	-1.0	-1.0	-1.0	-1.0	168.074	41.0	0	9
results/Quin_gut_liver_cirrhosis_binGMM_nb9_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_163211c1.0di-1ch3dfc0.0file_sum_ok.txt	0.928	0.783	0.98	0.909	0.238	0.384	0.589	-1.0	-1.0	-1.0	-1.0	178.441	57.0	1	0
results/Quin_gut_liver_cirrhosis_raw/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231127_091553c1.0di-1ch3dfc0.0file_sum_ok.txt	0.894	0.792	0.972	0.854	0.295	0.479	0.602	-1.0	-1.0	-1.0	-1.0	1.64	20.0	0	1
results/Quin_gut_liver_cirrhosis_raw/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231127_091553c1.0di-1ch3dfc0.0file_sum_ok.txt	0.861	0.75	0.962	0.917	0.33	0.403	0.507	-1.0	-1.0	-1.0	-1.0	2.907	16.0	0	2
results/Quin_gut_liver_cirrhosis_raw/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231127_091553c1.0di-1ch3dfc0.0file_sum_ok.txt	0.861	0.565	0.961	0.689	0.355	0.682	0.129	-1.0	-1.0	-1.0	-1.0	3.88	9.0	0	3
results/Quin_gut_liver_cirrhosis_raw/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231127_091553c1.0di-1ch3dfc0.0file_sum_ok.txt	0.943	0.913	0.991	1.0	0.174	0.213	0.84	-1.0	-1.0	-1.0	-1.0	8.677	88.0	0	4
results/Quin_gut_liver_cirrhosis_raw/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231127_091553c1.0di-1ch3dfc0.0file_sum_ok.txt	0.876	0.826	0.968	0.939	0.32	0.33	0.664	-1.0	-1.0	-1.0	-1.0	9.967	17.0	0	5
results/Quin_gut_liver_cirrhosis_raw/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231127_091553c1.0di-1ch3dfc0.0file_sum_ok.txt	0.909	0.957	0.984	0.985	0.228	0.194	0.917	-1.0	-1.0	-1.0	-1.0	13.241	52.0	0	6
results/Quin_gut_liver_cirrhosis_raw/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231127_091553c1.0di-1ch3dfc0.0file_sum_ok.txt	0.842	0.783	0.953	0.886	0.375	0.569	0.565	-1.0	-1.0	-1.0	-1.0	14.212	9.0	0	7
results/Quin_gut_liver_cirrhosis_raw/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231127_091553c1.0di-1ch3dfc0.0file_sum_ok.txt	0.861	0.739	0.96	0.826	0.342	0.519	0.481	-1.0	-1.0	-1.0	-1.0	15.395	13.0	0	8
results/Quin_gut_liver_cirrhosis_raw/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231127_091553c1.0di-1ch3dfc0.0file_sum_ok.txt	0.847	0.696	0.957	0.727	0.352	0.73	0.411	-1.0	-1.0	-1.0	-1.0	16.359	10.0	0	9
results/Quin_gut_liver_cirrhosis_raw/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231127_091553c1.0di-1ch3dfc0.0file_sum_ok.txt	0.861	0.739	0.961	0.848	0.339	0.489	0.477	-1.0	-1.0	-1.0	-1.0	17.384	12.0	1	0
results/t2d_binGMM_nb10_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_171620c1.0di-1ch3dfc0.0file_sum_ok.txt	0.887	0.757	0.962	0.826	0.359	0.504	0.509	-1.0	-1.0	-1.0	-1.0	15.373	100.0	0	1
results/t2d_binGMM_nb10_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_171620c1.0di-1ch3dfc0.0file_sum_ok.txt	0.81	0.649	0.905	0.674	0.478	0.634	0.294	-1.0	-1.0	-1.0	-1.0	25.923	33.0	0	2
results/t2d_binGMM_nb10_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_171620c1.0di-1ch3dfc0.0file_sum_ok.txt	0.923	0.676	0.984	0.768	0.274	0.584	0.343	-1.0	-1.0	-1.0	-1.0	43.638	172.0	0	3
results/t2d_binGMM_nb10_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_171620c1.0di-1ch3dfc0.0file_sum_ok.txt	0.823	0.75	0.929	0.789	0.437	0.542	0.498	-1.0	-1.0	-1.0	-1.0	55.553	52.0	0	4
results/t2d_binGMM_nb10_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_171620c1.0di-1ch3dfc0.0file_sum_ok.txt	0.777	0.639	0.9	0.7	0.49	0.642	0.275	-1.0	-1.0	-1.0	-1.0	65.916	29.0	0	5
results/t2d_binGMM_nb10_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_171620c1.0di-1ch3dfc0.0file_sum_ok.txt	0.807	0.583	0.914	0.709	0.463	0.596	0.157	-1.0	-1.0	-1.0	-1.0	76.053	40.0	0	6
results/t2d_binGMM_nb10_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_171620c1.0di-1ch3dfc0.0file_sum_ok.txt	0.761	0.556	0.87	0.656	0.565	0.669	0.103	-1.0	-1.0	-1.0	-1.0	85.646	14.0	0	7
results/t2d_binGMM_nb10_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_171620c1.0di-1ch3dfc0.0file_sum_ok.txt	0.78	0.639	0.889	0.7	0.526	0.63	0.274	-1.0	-1.0	-1.0	-1.0	96.113	22.0	0	8
results/t2d_binGMM_nb10_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_171620c1.0di-1ch3dfc0.0file_sum_ok.txt	0.749	0.556	0.869	0.616	0.576	0.672	0.108	-1.0	-1.0	-1.0	-1.0	104.746	12.0	0	9
results/t2d_binGMM_nb10_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_171620c1.0di-1ch3dfc0.0file_sum_ok.txt	0.96	0.861	0.992	0.913	0.239	0.394	0.755	-1.0	-1.0	-1.0	-1.0	128.519	231.0	1	0
results/t2d_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_diag/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_120416c1.0di-1ch3dfc0.0file_sum_ok.txt	0.887	0.757	0.962	0.826	0.359	0.504	0.509	-1.0	-1.0	-1.0	-1.0	14.451	100.0	0	1
results/t2d_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_diag/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_120416c1.0di-1ch3dfc0.0file_sum_ok.txt	0.81	0.649	0.905	0.674	0.478	0.634	0.294	-1.0	-1.0	-1.0	-1.0	23.978	33.0	0	2
results/t2d_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_diag/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_120416c1.0di-1ch3dfc0.0file_sum_ok.txt	0.923	0.676	0.984	0.768	0.274	0.584	0.343	-1.0	-1.0	-1.0	-1.0	42.856	172.0	0	3
results/t2d_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_diag/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_120416c1.0di-1ch3dfc0.0file_sum_ok.txt	0.823	0.75	0.929	0.789	0.437	0.542	0.498	-1.0	-1.0	-1.0	-1.0	53.426	52.0	0	4
results/t2d_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_diag/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_120416c1.0di-1ch3dfc0.0file_sum_ok.txt	0.777	0.639	0.9	0.7	0.49	0.642	0.275	-1.0	-1.0	-1.0	-1.0	62.691	29.0	0	5
results/t2d_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_diag/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_120416c1.0di-1ch3dfc0.0file_sum_ok.txt	0.807	0.583	0.914	0.709	0.463	0.596	0.157	-1.0	-1.0	-1.0	-1.0	72.804	40.0	0	6
results/t2d_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_diag/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_120416c1.0di-1ch3dfc0.0file_sum_ok.txt	0.761	0.556	0.87	0.656	0.565	0.669	0.103	-1.0	-1.0	-1.0	-1.0	81.163	14.0	0	7
results/t2d_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_diag/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_120416c1.0di-1ch3dfc0.0file_sum_ok.txt	0.78	0.639	0.889	0.7	0.526	0.63	0.274	-1.0	-1.0	-1.0	-1.0	89.988	22.0	0	8
results/t2d_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_diag/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_120416c1.0di-1ch3dfc0.0file_sum_ok.txt	0.749	0.556	0.869	0.616	0.576	0.672	0.108	-1.0	-1.0	-1.0	-1.0	98.217	12.0	0	9
results/t2d_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_diag/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_120416c1.0di-1ch3dfc0.0file_sum_ok.txt	0.96	0.861	0.992	0.913	0.239	0.394	0.755	-1.0	-1.0	-1.0	-1.0	120.818	231.0	1	0
results/t2d_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_full/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231215_153628c1.0di-1ch3dfc0.0file_sum_ok.txt	0.887	0.757	0.962	0.826	0.359	0.504	0.509	-1.0	-1.0	-1.0	-1.0	14.227	100.0	0	1
results/t2d_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_full/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231215_153628c1.0di-1ch3dfc0.0file_sum_ok.txt	0.81	0.649	0.905	0.674	0.478	0.634	0.294	-1.0	-1.0	-1.0	-1.0	23.884	33.0	0	2
results/t2d_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_full/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231215_153628c1.0di-1ch3dfc0.0file_sum_ok.txt	0.923	0.676	0.984	0.768	0.274	0.584	0.343	-1.0	-1.0	-1.0	-1.0	42.806	172.0	0	3
results/t2d_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_full/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231215_153628c1.0di-1ch3dfc0.0file_sum_ok.txt	0.823	0.75	0.929	0.789	0.437	0.542	0.498	-1.0	-1.0	-1.0	-1.0	53.718	52.0	0	4
results/t2d_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_full/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231215_153628c1.0di-1ch3dfc0.0file_sum_ok.txt	0.777	0.639	0.9	0.7	0.49	0.642	0.275	-1.0	-1.0	-1.0	-1.0	63.123	29.0	0	5
results/t2d_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_full/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231215_153628c1.0di-1ch3dfc0.0file_sum_ok.txt	0.807	0.583	0.914	0.709	0.463	0.596	0.157	-1.0	-1.0	-1.0	-1.0	73.215	40.0	0	6
results/t2d_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_full/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231215_153628c1.0di-1ch3dfc0.0file_sum_ok.txt	0.761	0.556	0.87	0.656	0.565	0.669	0.103	-1.0	-1.0	-1.0	-1.0	82.044	14.0	0	7
results/t2d_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_full/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231215_153628c1.0di-1ch3dfc0.0file_sum_ok.txt	0.78	0.639	0.889	0.7	0.526	0.63	0.274	-1.0	-1.0	-1.0	-1.0	90.965	22.0	0	8
